RCM-1	SW837	SW1463	SNU-61	CaR-1	SNU-283	ECC4
DHRS9	7.88767596243271	1.6145059317569	2.0093598967049	9.18007710588974	3.39619786934173	8.29808880602685	6.76473479912096
UNC80	3.18713488871813	2.79073321741294	6.61571477156943	3.8999754464721	1.60495788756799	5.81791610058109	7.27103812336845
KRT13	4.36000072488679	10.6371946046138	2.01122262353588	5.00275025001678	8.69654383871367	1.21737897226385	2.40768701610118
PNMA2	3.50669484098954	0.41244058119716	2.40202457135398	0.311972866330889	5.07939086423601	4.42345513941399	3.69767933307328
OGDHL	7.84464526929729	8.47862752947841	7.71073619361051	7.41339989669552	7.24247205444638	7.51143317288685	8.67967070336908
PNMA3	6.79609563213259	6.87616771807404	6.92143197057458	8.03613122198245	7.01592057203446	7.11569238286158	7.53272656692176
ACSL5	11.9426832356937	11.7309261817312	12.3638938294611	12.0646202843328	6.97941502286207	13.2823221791744	2.14027220991601
C4BPA	1.98611088351879	0.941364503470717	0.722134090635581	2.66593737867735	1.8591225027549	1.83998453332249	2.08868820653964
FST	7.04652344820817	6.15552428230883	7.06707841252742	7.26909607516207	9.31946402897825	8.05499466427683	12.006953394715
PTGS2	0.323724276190405	9.68941703667842	1.60495788756799	6.16611643816898	1.14255108779349	1.07035983918579	0.65177715331907
SPESP1	0.0996069068092483	0.142866115728434	0.145284796947573	0.398518966244304	0.158854769861265	0.170330934480941	7.83156607374491
PDZD4	7.55842750238393	6.89744608586876	6.85913783402781	6.14110581219994	8.13026895221187	4.07921314940923	8.474493569757
FA2H	8.92762249963022	10.8336447653593	10.3041362224301	10.1895150230546	9.7583240378487	11.2780444718709	10.3594627577284
COL21A1	4.63550516118846	4.84615295340064	5.40452585004792	6.57206890628646	5.77709794191766	5.10373902482808	5.61361869470463
DAPL1	3.39285902603262	2.47455110443762	2.68990512113437	0.644154276028162	3.10448504809709	3.79974846816829	8.18611129233846
COL4A5	4.97370219333986	7.42118074165527	6.76781853958428	5.74117112803464	9.41650403535083	7.65015894242987	5.27227874627415
SIX1	7.68141826173194	6.00631323567203	6.39143763048986	7.41758128824728	8.14390866745145	4.31951416714427	7.73663464530273
GFRA1	6.61407468969482	6.63438675821468	7.0650357313749	6.49819116883123	6.14395510547288	7.76817729492267	5.13944009392825
PRSS21	3.50998217931602	3.22088177974878	5.3263160467517	3.63278481870231	3.2648295399405	5.38891048916028	2.98291171810561
RAB38	6.37811909032943	5.54287738603896	3.95746237229149	0.63920045053341	9.470496187489	1.99965370482855	1.64439441174536
SFTPD	6.21719191602938	6.19555848617588	6.05322100431327	7.3164077865074	6.61162939312595	5.90101734347997	6.64406261445328
SKAP1	7.91398342346805	9.82758528649781	10.0200578184401	7.15765164977686	8.29950009944742	7.27166966808587	11.1826853591803
TNS4	8.75014869036708	9.09213711537996	8.29196591412328	8.02568164738094	5.19764291041577	6.48012407204336	6.82180909369245
NAP1L2	4.09301974158417	3.65159872051078	0.48180787697342	0.191642704737198	6.35673289346754	0.370015356637817	0.183516775303238
ALDH1A2	1.73410112293796	0.919975525557995	2.16113673753274	1.26518479906062	7.18771376277291	0.692221455294005	10.7695429413849
B3GNT3	8.7311176909341	8.78766204419835	9.24336879945732	8.8232174655658	7.52352154558069	9.19332876487844	8.10384015047029
C2orf72	4.59586580465353	6.94809971575027	8.11366361263388	10.1158025046727	7.32285903848525	8.68410964052783	5.7520549693165
HLF	5.84441747751619	5.39488217322345	6.53627934712441	1.27469264239368	4.82449681086902	5.31035359057186	2.53859824072105
TMEM158	9.29122985269299	8.60310724402021	7.8881950124727	8.12880214461641	8.64393861520753	7.35938723891453	8.33298783671511
ANXA3	12.1234901163715	12.522278027947	8.9258827659471	11.3584642697701	12.4150754586426	7.10491857085954	6.77392835544485
CST6	8.20007013972867	10.0153857010488	7.77510629930503	10.3108192617515	14.0165649202949	6.91782710735408	6.72898614672183
UBE2C	13.4724722753986	12.8042728872248	12.9644486755153	12.5676919488368	12.5354179993744	12.6980002575596	13.0542897293509
NRCAM	5.07431803372743	6.26939970556935	4.48358684574787	8.18030959838429	7.60124674933857	5.93302601361967	10.7504071978259
PPP1R14C	8.06738650425415	9.493292942701	5.72154144795683	8.09256536397323	8.68144114129673	5.7400738926201	10.0186538440133
KIAA1644	5.30051615408732	3.73379759527736	2.90543019154618	2.93797742821543	2.2289531573521	2.46344649256114	4.98156953487654
ST6GAL2	0.278354880568151	0.957628213205751	1.48187293523039	0.510727288500686	0.617981489500391	5.88219111637327	7.42295055933859
HOXB2	8.19333656271357	7.11635511340431	8.00470718285627	8.12243653024125	10.1422491206905	4.47607155192851	8.01670091803281
HS3ST2	1.41286339165892	5.09473348670541	4.15972111034158	2.60149697561573	3.23328090096376	0.937027931968578	4.62008575540393
NOS2	7.24180985634056	7.51084200814145	5.56704631436828	7.06023462409163	5.95555298181864	4.49243876730233	4.73364478266066
KCTD14	9.31559040380274	9.83832385739921	10.5326648235852	1.72993466950617	6.60267497216156	3.76847170382129	2.73398242201938
GFRA3	0.260487464946905	0.526565111984406	1.05421180329501	1.98611088351879	2.07258740724481	0.313934349232336	9.66580549900998
CNIH2	6.7547228921844	6.64892096370771	8.03313937706316	7.33088435429229	7.37851763946921	8.57379895117769	8.26404084188974
PTGIS	1.48187293523039	1.0662370421214	2.47931429084215	0.823436999963498	1.85721209246639	0.572142407036266	0.957628213205751
GPNMB	6.19555848617588	7.74733606484382	1.21130086012715	4.54196910176666	8.65601024538214	1.89658460309904	10.878880008091
AMPH	2.41496119926637	2.86353545665065	3.18534925957318	4.98554650438467	0.581630137622228	1.07720247409712	3.46734658666446
FOSL1	9.06200597768236	5.89060399570152	3.09032952678102	6.78235253597923	8.09008803811689	6.87764616610751	3.43322778545092
SPON1	9.37199204632891	7.1216742635678	9.66190312375205	6.49643547769188	7.72533760770933	3.57266457661913	7.74306304414114
AMBP	1.70794337939451	1.73410112293796	0.689812611189966	4.93705378451705	1.43572239359941	3.77174112970885	4.40406780189016
SULT4A1	4.75573046779823	6.89450229785174	3.50998217931602	5.31891143833611	3.85629731619974	6.39539193157606	6.02531075734938
GCNT3	13.721243234022	13.3705340481987	11.1978187551536	13.0166633059161	5.84752699412265	8.91238645332205	13.2407659981303
APOB	2.321024227618	2.4599364373723	3.87752305855678	0.846754552733859	0.569826070617786	3.74863421651378	1.65512127181574
FOLH1	0.191642704737198	0.34075518787576	0.169257811543577	0.783270299968205	0.197921538813666	1.3177874353685	1.85350221791175
RHOF	11.2234774881865	10.2345370581025	9.41222816079805	10.3097940598752	9.64406771043033	9.42035547176817	7.13107492027158
L1CAM	6.84348555900659	6.39583226998678	6.63115749649247	7.72207986504947	7.54474983250686	6.96809392194836	7.43128864474429
SYT1	8.82935288865716	0.526565111984406	5.89478628285243	5.78568305583603	7.0725337091819	1.71973847466665	11.047723380107
ANKRD35	4.283178138685	5.9972627296902	5.68302115318771	3.68432708443035	3.97964885680687	2.38427265796152	8.23979939826981
HS6ST2	9.50230047217667	2.1250374113236	3.06078190706395	5.44606411918889	8.92241058436402	4.94437288592033	2.23720755517607
RSPO3	4.66949883418935	6.25365544069246	3.2351149054305	3.74208559692243	6.76243222753693	1.20287519739978	4.08074575508401
HPN	6.5753814937986	7.40325556509701	4.60453318497249	1.98611088351879	5.24132638528546	4.54708036166839	8.13904147524936
PAX8	7.06777040010118	7.22327097207093	7.59622079146751	7.70858716158109	6.67372313347279	6.72747177056678	6.15357678906441
ENPP3	2.93888883880622	5.07175378870014	8.24551094383076	5.09473348670541	1.98032674866707	3.54251703219646	7.45837242333529
SAMD11	6.03031368801357	8.96562036743397	6.63882504442734	8.07430987960751	7.91552269363051	4.49680561424253	6.71338755120786
CAPN13	5.16751347946831	6.22005447329505	9.67322353610338	6.47667546619542	3.33036300769318	7.89493287116829	1.88840384368897
TRPV6	6.7662771839945	3.81905955632834	6.91052844440611	6.37456714303473	5.37097448107501	7.99289079657667	5.20529216744374
ELF5	4.35543917447844	1.87087221896166	6.2031095085112	4.26515046069087	1.86684657621685	2.43965647858255	1.29536652510579
STK32B	3.15220769862326	4.68336687117541	4.77508112051149	4.29230720126537	4.24404252475081	3.79501604828967	5.17756733120278
GALNT12	9.61106194905532	10.0084090929746	10.3841720798925	10.1590143863722	9.81727958820655	11.3786795773031	7.41579142117779
CD36	0.517702227312752	4.6820558429004	2.06283244130181	2.36477106152013	0.823436999963498	4.01196899935704	1.92280611781554
C8orf46	7.6168571875913	7.41461016723193	7.1216742635678	6.0768527137434	8.03463818149644	7.62689322012021	6.40284839735838
PKP3	11.0966032706362	10.434828785325	10.86320413512	10.8604976311677	11.1961546378341	10.8422923421886	9.40836801341493
ZG16B	5.67858053155089	9.87163968024467	5.83594671491757	9.00129191810489	1.75759853961261	8.40197708399392	11.5789223922847
DDIT4L	5.03916285985345	0.621490168189091	3.37874951209198	0.867457578803762	3.21909380461439	6.37099264411149	1.50358625320726
QPRT	10.9610336054379	11.3071145931009	11.0699736686518	11.6951376621549	5.50468303360329	11.4071506599645	10.0317032360397
ARMC4	0.335424873756621	3.68590714411543	4.54708036166839	4.76130601159592	1.8806839508559	3.97165476202582	5.26486663403387
STXBP6	9.64623505052421	10.1890341415201	11.0911192109002	10.4117378756298	9.19460740759788	10.4944986465644	8.0817278833571
RND2	5.28217825403567	6.51942600073023	3.27369557076	5.78465288636522	6.22754130943571	7.37060967754031	7.99363698887375
SCGB3A1	2.76575170262912	4.03389253895157	6.42743334966539	6.35362490399237	6.30880348295839	6.51090703349015	1.25508692645568
CLDN2	8.57922207799363	5.6574914120927	9.45290944393492	7.54732708284675	6.55967341028816	7.22327097207093	6.77242001639347
CLIC3	9.1389381003172	9.70426442147895	6.74771287253009	9.50230047217667	2.47455110443762	2.32866428069182	2.35919850551071
GZMB	3.11499406476062	4.38927499817165	10.2975164864753	4.72241509221503	4.53556555166527	6.31335225896629	3.67290300089649
TIMP4	8.32545817920313	7.0595538756403	8.97494371606931	7.92627730531743	3.92897062081729	8.47037540156503	3.74863421651378
DYNC1I1	0.804045169161819	5.46139480619284	0.232183754423373	0.169257811543577	0.559031045396743	1.99202253388315	9.54318752119583
SPATA18	6.34868243676702	8.09008803811689	6.63882504442734	4.27569035345148	6.7808055811554	6.35225376714113	7.87294832963515
MAPK8IP2	6.60102893119038	4.83804673987732	6.78847173956254	7.38577897151409	6.10035504378969	8.38620410099398	9.17964978377102
CLSTN2	5.18635450542047	6.55216868846267	6.45303367977632	5.03651842628429	5.39972747112623	6.75703857652565	7.90577295674071
ENOX1	2.8856217744744	7.11099905330868	5.06004263385321	1.83424643006363	7.58890329439892	5.38304409011813	5.56464117187412
MYRIP	2.99742789130609	1.57471889571235	6.18035774624766	1.39669421167423	1.10712157185814	7.6460111654118	5.24008016182834
HRASLS5	4.06996701684657	5.19391236525694	4.76130601159592	5.44959197879387	8.53251541645165	6.45260172647285	4.71974425496162
ITGB4	8.39084231627185	8.50606207273787	7.00826804971422	7.2967880403271	9.29378702020942	7.33888223942927	4.66389649313798
IRX3	7.90782647161023	8.34329841209119	7.73876871291242	8.41358146372137	9.2023255354147	9.29718701946369	9.49544158264863
KCNIP3	5.68853495569942	7.53157614638346	6.04927332591992	7.01310141864859	8.11952131468303	5.23013950235647	4.88822203715737
RCOR2	5.43415484379294	4.0883792706088	5.73035069157398	6.36567428093157	5.8790306860187	4.80683057075608	7.20266889207301
MST1R	9.66798485235098	9.62757650540408	10.2240727056445	9.6015295808999	8.57741196082689	9.36089582277237	9.61497216634797
COL23A1	1.8806839508559	2.38815711325503	1.01548042460565	0.813175001199556	0.392675021658979	2.50085435467604	2.87072110471354
FGF2	6.14395510547288	6.21719191602938	3.92572015790471	5.9972627296902	7.99915641400156	6.05025599181154	5.86962537402124
S100A1	2.82153613267559	3.19241710734079	2.1137387871943	3.96539135504694	3.10271102650118	4.3120171133441	1.86889700171984
CAMK2B	2.73588254546493	5.23762052226502	4.57734804046128	6.06308788455104	8.35871332704307	4.05407489200396	8.89885865487204
RAI2	3.45721712007387	6.27303870244516	6.36743966671438	5.48718909329611	3.73217387896002	8.2844468569796	10.388108222741
SLC38A3	8.13709254535675	4.07446299063133	7.16814277001078	6.54669660499833	5.1851414653873	5.5750833139939	6.91239472930032
GNG4	9.13120006412246	6.8598815400264	10.061739396246	8.32262978209455	8.40938576118483	7.89961852968367	11.285251487391
GCOM1	11.7179738851436	11.1545368359587	11.0871987710502	11.3471187048767	11.537497340445	10.8898750682864	10.9930237208285
ATOH8	2.72848834906379	6.23410038789156	3.64486944590262	4.72521797097495	3.95746237229149	5.36858453877887	5.53135044043513
MCHR1	6.61817433569933	6.94523427258532	6.67452631583765	6.49387345956038	7.28553487199581	6.45605638845879	7.21110769141501
HR	7.86285749970799	7.1825768808811	7.71558751442119	7.16092453134787	5.56587016671291	8.41682063090029	5.66528108985427
STEAP1	12.7775665442986	8.87963501028419	9.53152701492571	10.9560137261314	10.0256400613442	6.8501925623079	7.37731201278241
MN1	7.31825208114275	7.34868624068167	7.14173078854097	6.04827277427649	7.08945299877897	7.2967880403271	7.27481335908026
AGTR1	1.8104663732281	3.33742751097992	2.00545216569416	1.46936159133328	1.27080188239859	0.805079269103833	2.12121829614662
ARHGEF4	8.74173052185931	8.68099390812628	7.03267290058647	5.09088261553678	8.54703823663178	5.45431797705283	8.01971144042171
IL1A	6.40284839735838	7.94360793334984	6.12368134971291	6.80294257117189	13.8230715230791	7.76925693941532	5.03267372400264
PTH1R	6.7251271015542	6.26289315665548	7.71723238872475	5.27227874627415	6.78542640338485	7.81215782488926	5.4859972861549
METTL7B	10.7472306260635	9.18308306341996	9.85585597889317	10.6776181546621	3.06506292060281	11.7244280477659	3.42509520241268
TPSB2	2.48027138872378	4.97503192604875	2.60525354687826	2.33993095264299	2.36195348125442	5.18388088535328	2.80721321742939
PNOC	6.67614458268422	6.90761898871967	7.39241933105629	7.3358038734383	5.69067758818806	4.50826606543004	5.33356346288564
SDK1	5.74552376040872	6.09350048160755	3.62796123007799	3.47502755199604	8.95456801208333	7.17337267101616	10.0116605039629
LY75	11.5846210326776	10.4106615357449	10.8933003096852	10.5457279026101	7.74814529689715	11.21403224065	8.28301567761885
FREM1	5.10754072454893	2.04163231079952	9.5358366775983	5.01440715098162	1.76162674727477	4.89768642470353	3.52886214089339
PNCK	4.55149202044794	4.15972111034158	4.12419268410866	4.81617378069551	3.44349474989841	5.7498857562597	4.25769665026183
COL4A4	4.98811143767954	3.97481834506335	2.70386132205143	0.925960123195171	8.17790028114729	2.56427911521401	1.15464681670438
P4HA3	7.02640441923741	6.83901795685713	6.59195849716155	4.71412468816156	7.06777040010118	6.04632219549833	6.92292450344563
RGS20	5.22886204339445	5.66310931904161	5.44842129937072	6.29419801055378	10.8816269259459	6.92616349632217	6.66335189253332
IHH	5.94337222750337	6.22661381014165	7.471864017658	7.47420060513667	5.14841931651363	8.40105205810183	2.81630505616904
RHBDL3	1.80469201779824	5.98255098918505	5.01561857610102	3.93552945796435	4.48652991753541	5.32015902022141	4.86805591598906
ACAN	5.26115119492138	7.06912608203015	5.86535555637961	6.51175319439911	3.57769412065873	5.74225718066917	5.91040270335709
LRG1	8.60220554117271	7.74466836128162	8.34422599664356	8.96454948941122	7.70644159395879	5.62946499055028	6.93376871381804
ABLIM3	6.55967341028816	0.680108764337024	1.83998453332249	3.97964885680687	6.2031095085112	0.237582848537139	0.861294695080703
LAMP3	11.0272838884101	11.4140628960807	7.11034762354404	10.6111704803916	10.7811366640308	7.94055796552073	9.11962268023883
RUNDC3A	7.02080450534687	7.471864017658	6.84274756295348	7.18448449200373	7.2986859230837	5.99625502105227	9.5334684208205
TMEM45B	11.8383610935166	11.716692798456	12.527523046516	12.1125467673509	10.3920686161123	11.9536553848222	9.95075168077974
KLHDC8A	2.9017394770717	4.02275565984039	0.25419733660095	1.16290338158316	0.342486743864214	1.29089056577331	1.01350341909796
LIPG	2.02748254870635	0.708379134748427	4.00551588388564	4.62429668721857	2.53859824072105	6.8263363159028	3.50337189407103
OVOL1	7.85298654793897	7.67377082462734	8.01670091803281	8.17161222355034	5.71273515822473	8.09647181694424	6.52619254036585
CD27	6.79836301164363	4.94302668721633	7.18510752502051	6.31063474202258	6.35317067202253	7.37975100435311	6.77776450546617
MATN3	7.06982364780574	8.0817278833571	6.9312225245241	6.27628758580586	8.1263402420556	6.97091698017054	5.51972734148072
BEX5	7.80273462240756	7.25330948036694	4.85851368144412	8.39177204411336	7.6485044226326	8.17644721787273	10.4256898344865
GOLGA7B	7.59845726702139	4.23467137488578	8.35309842820197	7.08072049125263	7.07663833499066	7.44012212930997	9.53109892098294
SLC38A4	6.99422021469935	7.00336734129365	7.48763943595914	6.81805529521364	6.25826713873695	7.41758128824728	6.97377499382494
DSC2	7.51027703796804	6.70942977866799	6.30880348295839	8.39270902077888	7.85324592197779	4.91239570002011	1.8418953348883
CACNA1H	5.02618493009109	7.30710764681304	5.548657177707	7.34991143221605	4.39971715055622	6.00929216383246	8.89450328092826
SP6	6.85320018179025	7.53301582628684	7.15830535806922	7.68413432239742	5.1901292025882	7.42767891785151	6.99985819583144
HAS3	8.53478105777336	7.43481091667544	8.87398311311873	8.33956321455159	6.24056203008528	9.15051859755424	6.12078264916361
PI15	6.8233258495004	5.75754574470689	3.98445227100618	1.7736356971537	5.53704569022416	6.41169624291924	7.5062432818009
SULT1C2	8.21759687440616	0.259220513822254	8.79951019651421	8.50926080091133	0.304784286151131	10.5309489911316	8.20246855518858
HOXA9	11.0355813726054	11.1860282553742	3.63120047838516	10.938810112054	11.1910955303434	3.20822323252951	12.9259921767281
RTN4RL1	0.517702227312752	2.42253504897833	1.3454772327616	3.6910264110266	1.50358625320726	8.19911274688052	0.167775827368611
DTNA	2.7852338452662	3.03450839941817	5.32992244649983	5.32381829123245	3.92262234340716	4.65531029281026	7.54532185472715
TMEM200B	7.53099931241838	7.79477537117476	8.37223284886272	7.4870623248806	9.11488365347572	7.87424798295688	9.51089200375056
GAD1	7.89234922454741	6.92725196089139	5.89373102447491	5.82001824967884	7.73286605714889	8.15022413332364	6.1139885069963
ACE2	8.44136966406182	2.31341853833354	7.98107184015474	5.31279473285374	3.65982036670955	0.213354700218709	2.79267337116201
EDNRB	0.145284796947573	0.10253564865092	0.216826400697894	-0.0440079398638484	0.142866115728434	0.172338103996966	0.131637435924605
SDPR	9.20913853322926	4.95908761084462	0.17793997593057	1.0662370421214	2.81630505616904	2.84735375376952	5.3865877506242
AQP9	0.576725890776878	1.45568178385761	5.26362839773806	6.43878540500041	4.6946151957374	3.80453950540208	3.27369557076
DIRAS3	1.26700526965649	0.469298723170677	1.28684950111294	0.346376329231016	6.23965148172524	1.99384105397572	1.55161241017993
SMPDL3B	7.11969429639653	8.32592830041635	8.75677050918194	8.84427495358121	7.98208905934358	8.80788129857918	4.12566627825287
SORBS1	8.91936240806089	6.3976031743019	9.42291881827981	7.8095345333442	8.11804724397312	9.85313513917957	10.6235509802456
GAL	10.4691336718751	9.26814828735584	9.40944230215346	11.4484272348256	10.3699256380298	5.90934349488287	5.8126329143691
COL11A1	0.605351308501839	0.434298071269573	1.14553605497308	0.229231326373055	0.335424873756621	0.260487464946905	0.449576441198159
SNCAIP	0.603073639503514	9.89286395477993	0.16828073103825	1.36674015599022	4.95366576732905	0.227344125956306	8.57154668823027
ARC	7.95273591012477	7.26974125890735	7.5990232157712	7.93344337431844	6.55216868846267	6.92616349632217	7.86080314956146
ENTPD3	5.44606411918889	6.82405041252873	6.18606837198797	5.69842799861559	7.3099248445878	5.18884775806458	6.88868634420587
GJB3	9.56867382175669	9.39592845033692	8.27448317076758	8.61616323348999	9.02287530038287	8.24027874984616	3.45286134849973
EBF3	6.96596996407677	6.64083384255735	6.55636018643853	8.33251858112114	6.67215385647801	7.16289595573409	7.17143231528652
HOXC4	5.83172641722888	7.85819461290242	0.587936191444232	0.123078247095192	7.50160080426514	0.114906568483892	8.61887277053013
WDR66	3.1661276911836	5.32381829123245	1.46737709987354	2.55005438738504	4.42496193405082	6.26105275765027	1.20914650450768
GPIHBP1	4.75994738563186	5.11530190053401	6.87985505295212	6.53123375565346	4.78611663654612	7.36394542345978	5.70280950913764
SCARA3	5.61822784170089	5.19264719562773	1.78703362405245	7.03477260150261	4.1552157177326	0.427481944100121	5.84121313912394
ABCC6	8.40706470054478	9.04825766315638	9.10543411994986	7.99264463257871	7.495782798216	11.2915937429969	5.41282125917145
SIX2	4.86805591598906	5.26733112696649	7.1707568990726	6.03929903222433	4.47607155192851	6.20498200621943	9.0848369220661
LRRC10B	6.88277390147267	6.07882270089318	4.89498855332644	7.01664306819638	3.0206807607449	6.72352894167306	8.04059301558271
COL4A6	2.16296514038529	2.51971617037849	1.67317159731896	2.46879620280612	7.38517483937494	0.262244517165705	0.800546708413978
CLIC6	1.44990347415049	0.425470166335634	1.02803294573017	2.32672236432548	8.63455788755606	1.17163689314101	10.4423808232465
NEFL	5.46022145575411	6.29512796135982	1.47156310445722	2.54828128875258	4.52833176331036	1.03723256265594	4.94695174483112
WNT7B	7.60905204199462	8.15264213998033	3.29020057788103	7.48997917271367	9.53065971675406	5.41516395459843	6.74618647101153
TINAGL1	8.47037540156503	8.93065050559643	8.19042852121512	7.86699609864219	7.86285749970799	8.13953829683791	4.4702950241511
MPP2	3.42509520241268	2.99916135015522	4.72521797097495	3.19588899133614	2.49701733640732	3.12562581049542	6.4204580236516
CPNE4	0.911487471302128	0.65177715331907	0.236151026432653	0.285187954595546	1.12824141867655	0.121177382287172	0.137536286776716
DPY19L2	3.53411119419757	2.77786056618302	0.463509306928634	0.396447121735015	3.13454376004017	1.01130127906448	2.77978337077576
GPC6	3.77503187786926	5.52906317596204	6.45303367977632	6.30149849337205	7.20655923485592	4.27424678754353	4.89768642470353
FMO5	2.25245848366937	1.04366931232766	8.6618265108679	9.1659623141576	1.01350341909796	9.75921337592079	0.308338199006073
FMO3	5.66862273207545	3.8871960549862	2.56611756256856	2.84735375376952	3.82722090596263	1.66739199908666	4.69880570458873
MUC4	4.64833411805384	7.71504926875675	2.27203636523435	6.80975282643766	7.68852575666718	7.70644159395879	2.8144087325567
LRRC4	3.08124750738205	3.80453950540208	2.18079433312493	3.29971663696828	2.65819670447001	2.63768712666865	2.65262376147878
C2orf40	6.39408070670137	2.81258292753377	3.29020057788103	2.18632277117146	2.87997323769095	4.32554519010362	3.63278481870231
PHACTR3	11.6901301488283	9.78173592060873	7.65786414428189	7.9180809053758	8.43676945956527	7.45778610169284	10.9675279086087
NKAIN1	6.25826713873695	5.19513072227304	6.94239169121419	6.83603211803227	6.09059837502132	5.65861193144809	6.65372908298064
PRODH	5.95153380167273	5.34205007640901	6.80522337312686	5.609166761431	2.36195348125442	8.18946666874229	3.62962272248606
FAM46B	8.06589834783015	9.32375128460892	4.31048778542847	8.47725379292056	9.56910923136736	7.70858716158109	9.32782429743782
EVPL	8.12195169729731	7.85871372838702	8.54909708898441	8.0435758618954	8.01971144042171	8.05201262051381	3.80130598543496
TCN1	5.88537235242715	4.72381994207968	3.12019139445452	8.09401567867275	9.52335466869657	3.94010585148122	6.23410038789156
HOXA5	10.2052503654824	11.3622745240305	7.68741850014501	9.96957815880056	10.5349392723249	6.93376871381804	12.4174895581131
POU2AF1	4.15211020669438	2.39629977528519	2.97752702859526	3.14870090525823	2.86528014213754	4.41608783455561	1.66541616818604
FAM19A5	1.55161241017993	1.3454772327616	1.12195260536244	1.26870868599491	3.75349330715029	1.18043956511233	0.505849517581125
PGR	5.03393419863703	3.60462650785205	3.06078190706395	5.56121746959737	5.31279473285374	5.56932886210755	5.54287738603896
SAMD5	10.2964967029158	8.46163752739297	11.5996281822559	11.4331134075603	6.84645805094572	6.67531842697377	6.98079463373152
CACNA1D	7.58607874194772	5.41635658166229	8.53251541645165	3.65479647825554	3.12372360657981	8.51380662872434	9.50315094848462
SOX6	0.747377988385436	2.49701733640732	0.210747321960649	4.34352886611889	9.41179812368815	1.05184236471146	6.78235253597923
CILP2	1.93658729133002	4.44398841142962	3.48802713215121	6.83006855000487	5.01561857610102	5.26115119492138	5.13562862567972
SHISA3	2.77409561519415	6.72629206133411	3.54913904879925	5.93198657429094	4.63987886975151	3.72392158015601	3.14691684074875
SYN2	1.39235821046806	1.21543633836755	3.96693171409484	4.4292679771586	2.02654445424506	1.94637671199581	2.18441809200723
BANK1	6.27953004451209	4.49540051634202	4.24404252475081	3.08124750738205	6.37901387103924	1.74950637037283	7.54932573255268
SH2D5	8.25452069959442	8.06838846620834	7.49988740481974	7.43245627886424	7.98660649828722	7.09486909431757	7.64020343588509
KLF15	3.71075447685218	4.65816751206068	4.58160830884296	6.00222824428413	5.16303510496421	5.76412132409094	5.61252199241822
SYPL2	3.37177994939907	6.56008990989069	3.50504722451353	5.15352304738456	5.55497351671083	1.89873793094444	5.9638052058069
HTR3A	7.10425683436105	6.57872171812589	6.28594065307948	5.6574914120927	6.86289580322735	7.24756983867388	6.68170769918183
ACY3	7.9150065497693	7.97653816288632	8.38713941327024	8.38388536523993	4.75288457003821	6.65131675302283	6.06112195117277
AGR2	11.0078024171652	4.77101537057145	14.2506919660234	14.0931419876782	6.28594065307948	14.0818389125792	6.73838560810819
ENPP5	7.2830548941994	8.12292741242981	1.87881356085877	5.02875941405383	8.5624796117461	7.46953175052679	8.05153048781056
CD22	8.38203668761015	9.60065842308246	8.12488963073535	8.15314489363563	7.75323495223186	8.3952522216184	8.2221333927519
GLRB	7.57733884883792	7.11836076807001	4.27870287031898	6.48612149666085	5.16303510496421	8.2202145806681	5.48073526250216
SELE	2.1250374113236	0.569826070617786	2.27203636523435	1.2828373317527	1.26518479906062	2.05530785130537	2.19186435292987
SLC23A1	1.16481898578038	7.18125643518691	8.16236620136616	6.72669346020152	2.44174369273461	5.74552376040872	2.72302662643722
EFNA5	5.91454214026854	10.5994424124623	4.99871218154626	6.96451288113617	10.7139207387263	5.73035069157398	8.55683963845847
ENPP1	0.887998260383608	3.29790376650346	4.01649717192129	4.15054399340363	2.76122052861212	5.55554301963606	7.07458000039444
ALDH3A1	9.77201885384002	5.03783092645913	8.31226065455552	8.43073592049266	6.37009455664355	5.28709706209296	4.90836966053785
OLFM1	0.219012375428463	2.41881873354427	0.136068847472003	6.03031368801357	0.907184406277172	8.7474914191818	7.51257519590536
KAL1	7.658412934582	7.48997917271367	7.88094567411148	6.84497777169879	9.33272795548367	7.65179737077119	9.7828490194484
ASPA	4.88954851994069	2.46344649256114	5.92997378711795	5.8890232084669	3.85133241595355	5.68743046247964	5.1826281106857
ZBTB7C	7.87683191759801	6.07981177086013	7.6573277287236	7.52466064390684	4.4702950241511	8.22882065281036	7.87059422229833
SCN3B	4.97766796575216	3.2944568098049	3.27188376990789	3.13268028969798	5.11016961166797	4.01649717192129	3.5357612092869
CHL1	2.57191882436972	4.73649754101017	4.27870287031898	1.58264372670784	4.22111530389919	2.67324961680631	1.69989801479544
YBX2	7.57368844161508	7.16353846311082	8.3512431726045	7.20592818357264	6.49471219904972	9.47434363608864	6.3423976903987
B3GAT1	4.12879926429037	2.11757421151002	2.38236976379591	4.23929145141275	3.53411119419757	6.94022841017084	3.22792775115592
C1orf106	6.54131429458872	6.7662771839945	6.64652236200021	8.1841819537716	6.23410038789156	4.01351231679593	5.79698537748624
PLS1	12.2432990955193	11.130914180451	12.7579005080202	12.9451394972186	11.0115366722741	12.4711277897151	13.4981674269463
TMEM52	7.71342556577741	7.39062563326665	7.67486644852052	7.92987178058762	7.25078335519725	7.65235776897355	6.94809971575027
RYR2	2.96660929223422	0.14022086903887	1.27080188239859	0.243088906742631	2.01122262353588	0.201039101980925	0.451610291883108
LIF	7.5793230241631	7.19811255500533	3.45202765637243	3.64486944590262	5.51855913707999	5.46716443103374	4.61863382726942
