Sample_ID	Coordinate1	Coordinate2	Sample_Type
TCGA.32.1986	0.298453439504823	-0.434581474191253	Tumor
TCGA.32.1991	0.669880669394895	-0.0831764313670174	Tumor
TCGA.32.2491	-0.0473976658318999	-0.298559260323922	Tumor
TCGA.32.2494	0.489541367380658	-0.154702432945614	Tumor
TCGA.32.2495	0.252255932106377	0.244639666987296	Tumor
TCGA.32.2615	-0.517782241726294	0.676843115015905	Tumor
TCGA.32.2632	-0.0694349682794574	0.586117530228184	Tumor
TCGA.32.2634	-0.398102691304871	-0.601642367960292	Tumor
TCGA.32.2638	0.399819597413533	0.166711565458418	Tumor
TCGA.32.4208	-0.266159599925208	0.9185165226578	Tumor
TCGA.32.4210	-0.541603630790756	0.0635662763018405	Tumor
TCGA.32.4211	0.268825260358576	-0.0440477574782713	Tumor
TCGA.32.4213	0.706556584251796	-0.519643780018736	Tumor
TCGA.32.4719	-0.461035346004612	-0.614494029524672	Tumor
TCGA.32.5222	0.0477200698866852	0.326091156063539	Tumor
TCGA.41.2571	0.204033319461803	-0.250190226245434	Tumor
TCGA.41.2572	0.333204915500469	0.159528893732671	Tumor
TCGA.41.2573	-0.221636873759095	-0.473709897011978	Tumor
TCGA.41.2575	0.0177829359026779	0.195609508293571	Tumor
TCGA.41.3392	0.0285107131051791	-0.13592156284979	Tumor
TCGA.41.3393	0.330728775240384	0.123493199857728	Tumor
TCGA.41.3915	-0.234094947501979	0.0760367739822226	Tumor
TCGA.41.4097	-0.599910475303975	-0.413371895533796	Tumor
TCGA.41.5651	-0.107988470503696	0.244294439441819	Tumor
TCGA.41.6646	0.369696658564374	-0.270030197812862	Tumor
TCGA.74.6573	0.210987691163478	-0.156915559850784	Tumor
TCGA.74.6575	0.104271090589388	-0.470062178447534	Tumor
TCGA.74.6577	0.384215316255025	-0.374167161237415	Tumor
TCGA.74.6578	0.278144430052936	0.178202867177041	Tumor
TCGA.74.6584	-0.192274523017741	0.623960074562464	Tumor
TCGA.76.4925	-0.0536868540428078	0.0450721256954823	Tumor
TCGA.76.4926	0.470453629250311	-0.0885030105365308	Tumor
TCGA.76.4928	0.118204635430941	-0.39144942973817	Tumor
TCGA.76.4929	-0.209485134706059	-0.273379893233201	Tumor
TCGA.76.4931	0.345762781963891	-0.0319031526431746	Tumor
TCGA.76.4934	-0.462122628804815	0.200745798985358	Tumor
TCGA.76.4935	0.0344657333358146	-0.282250253959982	Tumor
TCGA.76.6191	0.26664030766255	-0.216247043982224	Tumor
TCGA.76.6192	0.283799023568928	-0.259486023391112	Tumor
TCGA.76.6193	-0.706550743567122	-0.538849505484475	Tumor
TCGA.76.6280	0.233152653916658	0.158133033606326	Tumor
TCGA.76.6282	0.41281746432965	-0.12967998599359	Tumor
TCGA.76.6283	-0.359480293984024	-0.0501793022050308	Tumor
TCGA.76.6285	-0.139501664570295	-0.272807493148914	Tumor
TCGA.76.6286	-0.125404317544347	-0.277518718974302	Tumor
TCGA.76.6656	0.478406424494616	0.229262623770672	Tumor
TCGA.76.6657	0.277799444666393	-0.303600295410088	Tumor
TCGA.76.6660	0.04006393908591	0.262886908909025	Tumor
TCGA.76.6661	0.173384875990948	0.105352957478251	Tumor
TCGA.76.6662	0.0667475026619074	-0.374846500243655	Tumor
TCGA.76.6663	0.214281336746813	0.107577369396277	Tumor
TCGA.76.6664	0.242658952101297	0.0768919814409166	Tumor
TCGA.81.5910	0.420557905695537	0.0300313117895595	Tumor
TCGA.81.5911	0.227033586506924	0.106322819947252	Tumor
TCGA.87.5896	0.362024791584555	0.128948027076985	Tumor
